index,timestamp_utc,relative_path,nucleus_x_0based,nucleus_y_0based,downstream_ux,downstream_uy,elongation_deg,antisolar_pa_deg
19,2026-04-21T20:32:29Z,04/21/PUNCH_L2_CTM_20260421203229_v0l.fits,2548.94842775745,2436.67112382687,0.79004457126833,0.613049406988898,14.302375480189,278.968282116404
20,2026-04-21T20:40:29Z,04/21/PUNCH_L2_CTM_20260421204029_v0l.fits,2548.41740476517,2435.96157591655,0.790271896251801,0.612756338192093,14.283151521276,278.952523762563
21,2026-04-21T20:48:29Z,04/21/PUNCH_L2_CTM_20260421204829_v0l.fits,2547.88638470499,2435.25108899498,0.790500002191385,0.612462036811605,14.263918094842,278.936685070276
22,2026-04-21T20:56:29Z,04/21/PUNCH_L2_CTM_20260421205629_v0l.fits,2547.35454408661,2434.54024078773,0.790728398066581,0.612167134442106,14.2446666313078,278.920812203065
23,2026-04-21T21:04:29Z,04/21/PUNCH_L2_CTM_20260421210429_v0l.fits,2546.82262505943,2433.82944361111,0.790957125362065,0.611871576263336,14.2254066940113,278.904896516241
24,2026-04-21T21:12:29Z,04/21/PUNCH_L2_CTM_20260421211229_v0l.fits,2546.29003075366,2433.11788383748,0.791186669639665,0.611574732787822,14.2061367419621,278.888898772438
25,2026-04-21T21:20:29Z,04/21/PUNCH_L2_CTM_20260421212029_v0l.fits,2545.75733315459,2432.4057916709,0.791416999135331,0.611276642347496,14.1868567876911,278.872818589463
26,2026-04-21T21:28:29Z,04/21/PUNCH_L2_CTM_20260421212829_v0l.fits,2545.22436727481,2431.69372801716,0.791647765259458,0.610977753899196,14.1675779467518,278.856686306645
27,2026-04-21T21:36:29Z,04/21/PUNCH_L2_CTM_20260421213629_v0l.fits,2544.69064580882,2430.98131148085,0.791878737278219,0.610678364973456,14.148271533604,278.840526962009
28,2026-04-21T21:44:29Z,04/21/PUNCH_L2_CTM_20260421214429_v0l.fits,2544.15671530687,2430.26835017247,0.792110596417948,0.610377590547362,14.1289647084492,278.824275829929
29,2026-04-21T21:52:29Z,04/21/PUNCH_L2_CTM_20260421215229_v0l.fits,2543.62245553309,2429.55482981555,0.792343259918957,0.610075535045457,14.1096479208277,278.807940937336
30,2026-04-21T22:00:29Z,04/21/PUNCH_L2_CTM_20260421220029_v0l.fits,2543.0877779315,2428.84115886509,0.792576724870032,0.609772199427208,14.0903206204839,278.791521095656
31,2026-04-21T22:08:29Z,04/21/PUNCH_L2_CTM_20260421220829_v0l.fits,2542.55288929995,2428.12694315947,0.792810562123097,0.609468139106597,14.0709854731872,278.775056931021
32,2026-04-21T22:16:29Z,04/21/PUNCH_L2_CTM_20260421221629_v0l.fits,2542.01750079226,2427.41256725575,0.793044686151957,0.60916346391272,14.0516323520513,278.758555821534
33,2026-04-21T22:24:29Z,04/21/PUNCH_L2_CTM_20260421222429_v0l.fits,2541.48150279648,2426.69743775798,0.793279645521921,0.608857457867286,14.0322693078908,278.741969590989
34,2026-04-21T22:32:29Z,04/21/PUNCH_L2_CTM_20260421223229_v0l.fits,2540.94570704117,2425.98197456755,0.793515479285854,0.608550067072334,14.0129059228026,278.725289446672
35,2026-04-21T22:40:29Z,04/21/PUNCH_L2_CTM_20260421224029_v0l.fits,2540.40933603689,2425.26634248154,0.793751699663434,0.608241924961942,13.9935341567594,278.708563046109
36,2026-04-21T22:48:29Z,04/21/PUNCH_L2_CTM_20260421224829_v0l.fits,2539.87255339257,2424.55056109659,0.793988301207814,0.607933037056821,13.9741540145113,278.691790159305
37,2026-04-21T22:56:29Z,04/21/PUNCH_L2_CTM_20260421225629_v0l.fits,2539.33505022919,2423.83401337958,0.794225572638709,0.607623024388243,13.9547448506385,278.674947531061
38,2026-04-21T23:04:29Z,04/21/PUNCH_L2_CTM_20260421230429_v0l.fits,2538.7977414303,2423.1171312564,0.794463818047518,0.607311486646976,13.9353449611375,278.658001224699
39,2026-04-21T23:12:29Z,04/21/PUNCH_L2_CTM_20260421231229_v0l.fits,2538.25966052689,2422.39989580555,0.79470238630584,0.606999272816536,13.9159271492297,278.641015866643
40,2026-04-21T23:20:29Z,04/21/PUNCH_L2_CTM_20260421232029_v0l.fits,2537.72134867604,2421.6826943804,0.794940980617306,0.606686770364409,13.8965126184609,278.624015221398
41,2026-04-21T23:28:29Z,04/21/PUNCH_L2_CTM_20260421232829_v0l.fits,2537.18255523628,2420.9647555257,0.795180769858265,0.606372445983174,13.8770766189027,278.606894329743
42,2026-04-21T23:36:29Z,04/21/PUNCH_L2_CTM_20260421233629_v0l.fits,2536.64345871214,2420.24626199084,0.795421394009258,0.606056767928854,13.8576307951486,278.589685089105
43,2026-04-21T23:44:29Z,04/21/PUNCH_L2_CTM_20260421234429_v0l.fits,2536.10418385893,2419.5278089395,0.795662394999914,0.605740334782984,13.8381766517953,278.572427218466
44,2026-04-21T23:52:29Z,04/21/PUNCH_L2_CTM_20260421235229_v0l.fits,2535.56438710868,2418.80861400991,0.795904254533141,0.605422511652849,13.8187127063704,278.555080270576
45,2026-04-22T00:00:29Z,04/22/PUNCH_L2_CTM_20260422000029_v0l.fits,2535.02410504339,2418.08926193025,0.796146517528389,0.605103894077223,13.799240457646,278.537684081039
46,2026-04-22T00:08:29Z,04/22/PUNCH_L2_CTM_20260422000829_v0l.fits,2534.48351727217,2417.36935523102,0.796389625505364,0.604783898915494,13.7797584292706,278.520198077067
47,2026-04-22T00:16:29Z,04/22/PUNCH_L2_CTM_20260422001629_v0l.fits,2533.94279373488,2416.6489141512,0.796633574176166,0.604462528611415,13.7602666355952,278.502621825494
48,2026-04-22T00:24:29Z,04/22/PUNCH_L2_CTM_20260422002429_v0l.fits,2533.40130732203,2415.92870217663,0.79687749665646,0.60414092339663,13.7407680420904,278.485035785474
49,2026-04-22T00:32:29Z,04/22/PUNCH_L2_CTM_20260422003229_v0l.fits,2532.85988702294,2415.20756104877,0.797122704178501,0.603817351922876,13.7212582276336,278.46731836051
50,2026-04-22T00:40:29Z,04/22/PUNCH_L2_CTM_20260422004029_v0l.fits,2532.31788368419,2414.48625166896,0.797367890510517,0.6034935353281,13.7017421711383,278.44959141732
51,2026-04-22T00:48:29Z,04/22/PUNCH_L2_CTM_20260422004829_v0l.fits,2531.77542032491,2413.76478871914,0.797613843103588,0.60316843194047,13.682206260643,278.431780380064
52,2026-04-22T00:56:29Z,04/22/PUNCH_L2_CTM_20260422005629_v0l.fits,2531.23269883189,2413.04277733252,0.797860742540546,0.602841799739076,13.6626702197583,278.413868935658
53,2026-04-22T01:04:29Z,04/22/PUNCH_L2_CTM_20260422010429_v0l.fits,2530.6898249452,2412.32023010118,0.798108498807732,0.602513754308454,13.6431244831956,278.395864961931
54,2026-04-22T01:12:29Z,04/22/PUNCH_L2_CTM_20260422011229_v0l.fits,2530.1460394086,2411.59731495654,0.798356617435516,0.602184947833239,13.6235609399061,278.377817135893
55,2026-04-22T01:20:29Z,04/22/PUNCH_L2_CTM_20260422012029_v0l.fits,2529.60239443608,2410.87406002168,0.798605222857803,0.601855213505905,13.6039993038652,278.359709347323
56,2026-04-22T01:28:29Z,04/22/PUNCH_L2_CTM_20260422012829_v0l.fits,2529.05823192295,2410.15064518801,0.79885469886914,0.601524039498586,13.5844274612066,278.341507142871
57,2026-04-22T01:36:29Z,04/22/PUNCH_L2_CTM_20260422013629_v0l.fits,2528.51353470905,2409.42648852817,0.799104979662031,0.601191509819745,13.5648363856688,278.323219133506
58,2026-04-22T01:44:29Z,04/22/PUNCH_L2_CTM_20260422014429_v0l.fits,2527.96861551933,2408.70236827345,0.799355760303006,0.600858026883559,13.5452467067362,278.304869338928
59,2026-04-22T01:52:29Z,04/22/PUNCH_L2_CTM_20260422015229_v0l.fits,2527.42316812396,2407.97750719663,0.799607350942978,0.600523175504454,13.5256378179804,278.286432930138
60,2026-04-22T02:00:29Z,04/22/PUNCH_L2_CTM_20260422020029_v0l.fits,2526.87766833603,2407.2527026757,0.799858994838832,0.600187960871771,13.5060323224108,278.267976041683
61,2026-04-22T02:08:29Z,04/22/PUNCH_L2_CTM_20260422020829_v0l.fits,2526.33146088427,2406.52713638906,0.800111905231801,0.599850764029135,13.4864056595585,278.249389810016
62,2026-04-22T02:16:29Z,04/22/PUNCH_L2_CTM_20260422021629_v0l.fits,2525.78538468714,2405.80122960653,0.800365763197418,0.599512005802566,13.4667790015195,278.230699120212
63,2026-04-22T02:24:29Z,04/22/PUNCH_L2_CTM_20260422022429_v0l.fits,2525.23845435562,2405.07496286783,0.80061955745298,0.599173033625342,13.447136580277,278.212003595479
64,2026-04-22T02:32:29Z,04/22/PUNCH_L2_CTM_20260422023229_v0l.fits,2524.69148405191,2404.34875440243,0.8008743020084,0.598832491087915,13.4274936470381,278.193202156785
65,2026-04-22T02:40:29Z,04/22/PUNCH_L2_CTM_20260422024029_v0l.fits,2524.14383230074,2403.62178776047,0.801129879654763,0.598490531190214,13.40783157513,278.174311613879
66,2026-04-22T02:48:29Z,04/22/PUNCH_L2_CTM_20260422024829_v0l.fits,2523.59594111367,2402.89427618731,0.801386353169403,0.598147066325536,13.3881599702851,278.155323219618
